site,c_s,a,g,b0,i_max,t_ice,sm,ro,et,sum
Spain,420,4,0.8,0.8,20,3,0.7824719792625825,0.4852394084812225,0.8451056250216541,2.112817012765459
Spain,420,4,0.8,0.8,40,-3,0.8018012072123619,0.39075724208999396,0.8439704459669283,2.036528895269284
Spain,420,4,0.8,0.8,40,0,0.8014207338196694,0.38260631549067453,0.8441050741603435,2.0281321234706873
Spain,420,4,0.8,0.8,40,3,0.7985625572624359,0.3496723906221976,0.8446146820834356,1.992849629968069
Spain,420,4,0.8,0.8,200,-3,0.8022489858619332,0.38971555463946833,0.8439828963365175,2.035947436837919
Spain,420,4,0.8,0.8,200,0,0.8018669849878084,0.38157353656282983,0.8441172432901475,2.0275577648407856
Spain,420,4,0.8,0.8,200,3,0.7990034642276407,0.3486614911057179,0.8446258811074743,1.992290836440833
Spain,420,8,0.2,0.4,20,-3,0.6816624810068221,0.48159826192670335,0.722875924774537,1.8861366677080627
Spain,420,8,0.2,0.4,20,0,0.6810393101498117,0.47768651242934196,0.7228905465340565,1.8816163691132102
Spain,420,8,0.2,0.4,20,3,0.6769533941399279,0.46178424999942935,0.7229342987395277,1.861671942878885
Spain,420,8,0.2,0.4,40,-3,0.7137648330093078,0.3326302176642084,0.7229291605182125,1.7693242111917287
Spain,420,8,0.2,0.4,40,0,0.7133216462626146,0.32849851932860596,0.7229416786104714,1.7647618442016921
Spain,420,8,0.2,0.4,40,3,0.7099273225925646,0.30844954225222276,0.7229794480923508,1.741356312937138
Spain,420,8,0.2,0.4,200,-3,0.7149427258147601,0.3317806076559494,0.7229269225016722,1.769650255972382
Spain,420,8,0.2,0.4,200,0,0.7144994845713579,0.3276504717787884,0.7229394356380519,1.7650893919881983
Spain,420,8,0.2,0.4,200,3,0.7111031557833005,0.30760626166799926,0.7229771892221465,1.7416866066734462
Spain,420,8,0.2,0.6,20,-3,0.6690060821909274,0.438833435824169,0.7553563638797667,1.863195881894863
Spain,420,8,0.2,0.6,20,0,0.6681068682389183,0.4288745582142622,0.755638952386561,1.8526203788397415
Spain,420,8,0.2,0.6,20,3,0.6636459749671753,0.4022596427527897,0.7567428751324995,1.8226484928524642
Spain,420,8,0.2,0.6,40,-3,0.6836495539110167,0.23156910719959356,0.7538548518676955,1.6690735129783056
Spain,420,8,0.2,0.6,40,0,0.6827929176799713,0.21014760796249615,0.7540990344070538,1.6470395600495213
Spain,420,8,0.2,0.6,40,3,0.67848339899249,0.15483555863848072,0.7548731202236747,1.5881920778546454
Spain,420,8,0.2,0.6,200,-3,0.6840964288947159,0.229360425385479,0.7538297598017126,1.6672866140819074
Spain,420,8,0.2,0.6,200,0,0.6832364862098343,0.20797213074652737,0.7540736791823074,1.645282296138669
Spain,420,8,0.2,0.6,200,3,0.6789144439073672,0.1527534715269322,0.7548467519628194,1.5865146673971187
Spain,420,8,0.2,0.8,20,-3,0.7257527978160127,0.4350030753917581,0.7654090500253736,1.9261649232331444
Spain,420,8,0.2,0.8,20,0,0.7252763582089643,0.42487934180819453,0.7655360800516743,1.915691780068833
Spain,420,8,0.2,0.8,20,3,0.7224865373219901,0.3994364530858837,0.766289949569057,1.8882129399769307
Spain,420,8,0.2,0.8,40,-3,0.7349262262656019,0.2048314490480538,0.7633893716076362,1.703147046921292
Spain,420,8,0.2,0.8,40,0,0.7343738051310305,0.17177786819128943,0.7634457290080118,1.6695974023303317
Spain,420,8,0.2,0.8,40,3,0.7315046970210873,0.10544560188922968,0.7639089272960152,1.6008592262063321
Spain,420,8,0.2,0.8,200,-3,0.7351730389619812,0.20154963408334423,0.7633394160913367,1.700062089136662
Spain,420,8,0.2,0.8,200,0,0.7346160842315599,0.16850619911623732,0.7633952350046113,1.6665175183524084
Spain,420,8,0.2,0.8,200,3,0.7317315099646039,0.10237708869290857,0.763856346528579,1.5979649451860916
Spain,420,8,0.5,0.4,20,-3,0.7667200279854206,0.5179407675120712,0.7632563596059834,2.047917155103475
Spain,420,8,0.5,0.4,20,0,0.7664138551911225,0.515668937474392,0.7632681428663851,2.0453509355318995
Spain,420,8,0.5,0.4,20,3,0.7634285867303147,0.5009786862233533,0.763307633872634,2.027714906826302
Spain,420,8,0.5,0.4,40,-3,0.7887997379406945,0.39861742139665163,0.7635233763864236,1.95094053572377
Spain,420,8,0.5,0.4,40,0,0.788590401210606,0.396410889800653,0.7635325757886565,1.9485338667999152
Spain,420,8,0.5,0.4,40,3,0.7861021652271373,0.37674895409195097,0.7635651057738221,1.9264162250929102
Spain,420,8,0.5,0.4,200,-3,0.7895683928675281,0.39810373084614686,0.7635151242932526,1.9511872480069274
Spain,420,8,0.5,0.4,200,0,0.7893588517771938,0.39589817358622054,0.7635243172559457,1.9487813426193599
Spain,420,8,0.5,0.4,200,3,0.7868690363735974,0.3762469103675619,0.763556823026926,1.9266727697680852
Spain,420,8,0.5,0.6,20,-3,0.7150430207001859,0.48914099744424316,0.8036678444955664,2.0078518626399955
Spain,420,8,0.5,0.6,20,0,0.7142654499436868,0.48094482618863527,0.8037626329353662,1.9989729090676882
Spain,420,8,0.5,0.6,20,3,0.7098233283661655,0.45490221342231973,0.8040910878431402,1.9688166296316254
Spain,420,8,0.5,0.6,40,-3,0.7372577180157076,0.31724519134481666,0.8042669055072664,1.8587698148677907
Spain,420,8,0.5,0.6,40,0,0.7366449278056799,0.3058309804566984,0.8043389074022748,1.8468148156646529
Spain,420,8,0.5,0.6,40,3,0.7327943292487975,0.2675578159501277,0.8045843484926807,1.804936493691606
Spain,420,8,0.5,0.6,200,-3,0.7379921892759794,0.3157015263538602,0.8042899106784277,1.8579836263082674
Spain,420,8,0.5,0.6,200,0,0.7373784807121815,0.30429424532825416,0.8043617920478559,1.8460345180882916
Spain,420,8,0.5,0.6,200,3,0.7335240174229725,0.26602949591776387,0.8046068321839336,1.8041603455246698
Spain,420,8,0.5,0.8,20,-3,0.7394629283202947,0.4632462896545472,0.8245396699432457,2.0272488879180877
Spain,420,8,0.5,0.8,20,0,0.7387726738779817,0.4524261871605539,0.8247619766990791,2.0159608377376146
Spain,420,8,0.5,0.8,20,3,0.7349752940671644,0.422693561415622,0.825657991676226,1.9833268471590126
Spain,420,8,0.5,0.8,40,-3,0.75398030985564,0.27451132618301527,0.8239097058504131,1.8524013418890686
Spain,420,8,0.5,0.8,40,0,0.7533466056247428,0.24825433374423234,0.8240573615203585,1.8256583008893337
Spain,420,8,0.5,0.8,40,3,0.7497719516014042,0.18020058565617142,0.8246881839612419,1.7546607212188174
Spain,420,8,0.5,0.8,200,-3,0.7543831690581174,0.2720558849827681,0.823924893564098,1.8503639476049836
Spain,420,8,0.5,0.8,200,0,0.7537470030767782,0.24579939872262377,0.8240720870635801,1.8236184888629823
Spain,420,8,0.5,0.8,200,3,0.7501638057032117,0.17777309392408547,0.8247012493167557,1.7526381489440528
Spain,420,8,0.8,0.4,20,-3,0.8121323108616543,0.5485823306546108,0.7887463370372102,2.1494609785534755
Spain,420,8,0.8,0.4,20,0,0.8119462854212188,0.547018719695994,0.7887559252044305,2.1477209303216434
Spain,420,8,0.8,0.4,20,3,0.8095374852228336,0.5315581375237467,0.788792120946018,2.1298877436925983
Spain,420,8,0.8,0.4,40,-3,0.8283715521482592,0.45505343301089346,0.7891704124908204,2.072595397649973
Spain,420,8,0.8,0.4,40,0,0.82824491305664,0.45357028519878057,0.7891769290212209,2.0709921272766416
Spain,420,8,0.8,0.4,40,3,0.8262089258824211,0.432484396234452,0.7892048424564029,2.047898164573276
Spain,420,8,0.8,0.4,200,-3,0.8289381942898495,0.4549348444496107,0.7891581924315264,2.0730312311709866
Spain,420,8,0.8,0.4,200,0,0.8288113689476734,0.4534526222465626,0.7891647018729379,2.071428693067174
Spain,420,8,0.8,0.4,200,3,0.8267740169468502,0.4323828626036211,0.7891925857628822,2.0483494653133536
Spain,420,8,0.8,0.6,20,-3,0.7732824520140327,0.5208211836312553,0.8250843570611669,2.119187992706455
Spain,420,8,0.8,0.6,20,0,0.7728666969217823,0.5158766969661341,0.8251394228644197,2.1138828167523362
Spain,420,8,0.8,0.6,20,3,0.7694964816093633,0.49705391338454874,0.8253317200184915,2.0918821150124036
Spain,420,8,0.8,0.6,40,-3,0.7927339655330411,0.36914200093158717,0.8254342333210489,1.9873101997856772
Spain,420,8,0.8,0.6,40,0,0.792437305410914,0.36354062224939493,0.8254738835917144,1.9814518112520232
Spain,420,8,0.8,0.6,40,3,0.7896212353872535,0.3387024029586839,0.825618263248268,1.9539419015942054
Spain,420,8,0.8,0.6,200,-3,0.7933586730242037,0.3680504973104263,0.8254354567160592,1.9868446270506892
Spain,420,8,0.8,0.6,200,0,0.7930613891655063,0.3624528437207285,0.825475045463219,1.9809892783494538
Spain,420,8,0.8,0.6,200,3,0.7902428086357403,0.3376210782607323,0.8256192203481958,1.9534831072446683
Spain,420,8,0.8,0.8,20,-3,0.7729553728813369,0.5043435659253865,0.841282900078657,2.1185818388853805
Spain,420,8,0.8,0.8,20,0,0.7724229653518377,0.4954049437164977,0.8414186985051757,2.1092466075735112
Spain,420,8,0.8,0.8,20,3,0.7688209296722543,0.46741647508390943,0.8419451678957406,2.0781825726519045
Spain,420,8,0.8,0.8,40,-3,0.7898848929097332,0.3382977061213816,0.8410814376771814,1.969264036708296
Spain,420,8,0.8,0.8,40,0,0.7894650880334344,0.3240569100943026,0.8411722378671338,1.9546942359948707
Spain,420,8,0.8,0.8,40,3,0.786330763880519,0.27800648031396846,0.8415423920761257,1.9058796362706132
Spain,420,8,0.8,0.8,200,-3,0.7903928365157686,0.3365271861302881,0.8410919745368853,1.9680119971829422
Spain,420,8,0.8,0.8,200,0,0.7899716546936049,0.32229595369415104,0.8411825364383925,1.9534501448261483
Spain,420,8,0.8,0.8,200,3,0.7868326160721749,0.27625484726067373,0.8415518880609948,1.9046393513938433
Spain,840,2,0.2,0.4,20,-3,0.47162133203240597,0.4711017111240051,0.7029725532327621,1.645695596389173
Spain,840,2,0.2,0.4,20,0,0.47006832922613984,0.46883490400388833,0.7030197269008386,1.641922960130867
Spain,840,2,0.2,0.4,20,3,0.46399699943742645,0.4600308111084232,0.7031644962268885,1.6271923067727383
Spain,840,2,0.2,0.4,40,-3,0.500584339924455,0.37955374931245783,0.7031129351670569,1.5832510244039697
Spain,840,2,0.2,0.4,40,0,0.49912972614143924,0.37661735218881903,0.703156127220288,1.5789032055505463
Spain,840,2,0.2,0.4,40,3,0.4932791953153909,0.36453599355154076,0.703290044794735,1.5611052336616666
Spain,840,2,0.2,0.4,200,-3,0.5015728105512468,0.3791307804345562,0.703133674054068,1.5838372650398709
Spain,840,2,0.2,0.4,200,0,0.5001142522363269,0.37619135075598686,0.7031768402202702,1.579482443212584
Spain,840,2,0.2,0.4,200,3,0.4942480962086541,0.3640977699284179,0.7033106754280928,1.5616565415651649
Spain,840,2,0.2,0.6,20,-3,0.464871798076421,0.3803249860423819,0.7290529399764767,1.5742497240952795
Spain,840,2,0.2,0.6,20,0,0.46297275686782946,0.3768818357041327,0.7292239024708981,1.5690784950428602
Spain,840,2,0.2,0.6,20,3,0.4558007669215294,0.365533940561248,0.7295959665268219,1.5509306740095994
Spain,840,2,0.2,0.6,40,-3,0.4840511029605069,0.2223301582273555,0.7293053962990593,1.4356866574869218
Spain,840,2,0.2,0.6,40,0,0.48224516195005745,0.21768501120952,0.7294539985027387,1.4293841716623161
Spain,840,2,0.2,0.6,40,3,0.4753328025365315,0.20167009909417696,0.7297773084247668,1.4067802100554752
Spain,840,2,0.2,0.6,200,-3,0.48462819405874974,0.22120418017601082,0.7293209209337291,1.4351532951684898
Spain,840,2,0.2,0.6,200,0,0.4828181817016019,0.21656578531659584,0.7294691498403141,1.428853116858512
Spain,840,2,0.2,0.6,200,3,0.4758911615855777,0.20056691092521303,0.729791140953468,1.4062492134642586
Spain,840,2,0.2,0.8,20,-3,0.4969272352693821,0.3517184394332043,0.7432466872704797,1.591892361973066
Spain,840,2,0.2,0.8,20,0,0.49555078591843976,0.34829485481734496,0.7435646606543751,1.5874103013901597
Spain,840,2,0.2,0.8,20,3,0.49009878090984665,0.33796736248958087,0.7444137125673096,1.572479855966737
Spain,840,2,0.2,0.8,40,-3,0.5130424777210009,0.16578173225264847,0.7439246987650138,1.422748908738663
Spain,840,2,0.2,0.8,40,0,0.5117936867454681,0.16111357261243414,0.744260190259357,1.417167449617259
Spain,840,2,0.2,0.8,40,3,0.5067667371290536,0.1466782345633805,0.7452383486156816,1.3986833203081157
Spain,840,2,0.2,0.8,200,-3,0.5134985982452996,0.16441444846039005,0.743942445202907,1.4218554919085968
Spain,840,2,0.2,0.8,200,0,0.5122488779345543,0.15976002884707333,0.7442772886527639,1.4162861954343915
Spain,840,2,0.2,0.8,200,3,0.5072185739081554,0.14535922202118803,0.7452532617449522,1.3978310576742956
Spain,840,2,0.5,0.4,20,-3,0.5203472475846836,0.4993830051126117,0.7271514606301189,1.7468817133274142
Spain,840,2,0.5,0.4,20,0,0.5188751031166678,0.4976434352882363,0.7271912810302701,1.7437098194351743
Spain,840,2,0.5,0.4,20,3,0.5129433446358845,0.4905618313135209,0.7272954723061374,1.730800648255543
Spain,840,2,0.5,0.4,40,-3,0.5520430913235431,0.4286759231138833,0.7281055570269448,1.7088245714643713
Spain,840,2,0.5,0.4,40,0,0.550706730605552,0.42647554987305153,0.7281425376905388,1.7053248181691423
Spain,840,2,0.5,0.4,40,3,0.545119799487387,0.41696012378323616,0.7282419018120553,1.6903218250826786
Spain,840,2,0.5,0.4,200,-3,0.5531090306163315,0.42869899073059364,0.7281542974637646,1.7099623188106898
Spain,840,2,0.5,0.4,200,0,0.5517690298878402,0.42649451566681174,0.7281911701996854,1.7064547157543373
Spain,840,2,0.5,0.4,200,3,0.5461674253088834,0.41696429121133444,0.7282901792653304,1.691421895785548
Spain,840,2,0.5,0.6,20,-3,0.5048648162460496,0.4460579806343065,0.7531636455670263,1.7040864424473825
Spain,840,2,0.5,0.6,20,0,0.503217714902677,0.4431636602217249,0.7532501626673819,1.6996315377917837
Spain,840,2,0.5,0.6,20,3,0.4967863751702815,0.43261780510235415,0.7534806151552906,1.6828847954279262
Spain,840,2,0.5,0.6,40,-3,0.5295898125137339,0.3375744012552472,0.7543461498945977,1.6215103636635788
Spain,840,2,0.5,0.6,40,0,0.5280523819909801,0.3335222437295896,0.7544268313969759,1.6160014571175456
Spain,840,2,0.5,0.6,40,3,0.5219185950562555,0.3181094109137764,0.7546466217775653,1.5946746277475972
Spain,840,2,0.5,0.6,200,-3,0.5303891293471914,0.33687403885952155,0.754425014594927,1.6216881828016398
Spain,840,2,0.5,0.6,200,0,0.528848813841145,0.3328214450304436,0.754505427510275,1.6161756863818635
Spain,840,2,0.5,0.6,200,3,0.522703787232281,0.31740389150525017,0.7547243220725733,1.5948320008101045
Spain,840,2,0.5,0.8,20,-3,0.5098766701677846,0.40081257312552937,0.772839414947096,1.68352865824041
Spain,840,2,0.5,0.8,20,0,0.5081308627381133,0.3973450373984225,0.7729658953260313,1.6784417954625672
Spain,840,2,0.5,0.8,20,3,0.5014233539317456,0.38572589137531227,0.7733012146744085,1.6604504599814665
Spain,840,2,0.5,0.8,40,-3,0.5309069580787628,0.25784615678398476,0.7739213503423227,1.5626744652050704
Spain,840,2,0.5,0.8,40,0,0.5292650526031093,0.2526744553857696,0.7740384608554333,1.5559779688443123
Spain,840,2,0.5,0.8,40,3,0.5228617746158613,0.23483710679635086,0.7743557305798716,1.5320546119920837
Spain,840,2,0.5,0.8,200,-3,0.5315392174759701,0.2567072906311303,0.7740200362406341,1.5622665443477346
Spain,840,2,0.5,0.8,200,0,0.5298951110253449,0.25154259269701224,0.7741366479637395,1.5555743516860967
Spain,840,2,0.5,0.8,200,3,0.5234835131957147,0.233721153886967,0.7744522376773331,1.5316569047600148
Spain,840,2,0.8,0.4,20,-3,0.5517208593590034,0.5127745164160182,0.7430074325920728,1.8075028083670945
Spain,840,2,0.8,0.4,20,0,0.5503203183843662,0.5113420039042909,0.7430411152167014,1.8047034375053586
Spain,840,2,0.8,0.4,20,3,0.5445527144433943,0.50531644066577,0.7431173044765844,1.7929864595857488
Spain,840,2,0.8,0.4,40,-3,0.5859430508391978,0.45267888927495675,0.744596231262769,1.7832181713769235
Spain,840,2,0.8,0.4,40,0,0.584704841390964,0.4509095924296941,0.7446270401691485,1.7802414739898067
Spain,840,2,0.8,0.4,40,3,0.5793710364030259,0.44297279144739327,0.7447001173236982,1.7670439451741173
Spain,840,2,0.8,0.4,200,-3,0.5870719229731279,0.45296509837655435,0.744665750056906,1.7847027714065884
Spain,840,2,0.8,0.4,200,0,0.585830264056263,0.4511918446741151,0.7446963735059691,1.7817184822363472
Spain,840,2,0.8,0.4,200,3,0.5804823999270984,0.44324118868522067,0.7447688363952785,1.7684924250075975
Spain,840,2,0.8,0.6,20,-3,0.5440170890268893,0.48318658803144005,0.7671991480560983,1.7944028251144277
Spain,840,2,0.8,0.6,20,0,0.5424739472130323,0.48085683363058,0.7672538841804784,1.7905846650240906
Spain,840,2,0.8,0.6,20,3,0.5362971165948329,0.47190874156721296,0.76737710426424,1.7755829624262858
Spain,840,2,0.8,0.6,40,-3,0.5713471908087457,0.4023762298539601,0.7689206296006884,1.7426440502633942
Spain,840,2,0.8,0.6,40,0,0.5699397177895362,0.3991820057178766,0.7689706508607975,1.7380923743682102
Spain,840,2,0.8,0.6,40,3,0.5641426093956752,0.3863540556638469,0.769088442726712,1.719585107786234
Spain,840,2,0.8,0.6,200,-3,0.5722157332997642,0.4021569879179743,0.7690163046798404,1.7433890258975788
Spain,840,2,0.8,0.6,200,0,0.5708056686253433,0.3989580350842359,0.7690659987903037,1.738829702499883
Spain,840,2,0.8,0.6,200,3,0.5649982401152013,0.38611299838403446,0.7691827006643825,1.7202939391636183
Spain,840,2,0.8,0.8,20,-3,0.5454923849241969,0.4527715074923582,0.7830194061392122,1.7812832985557674
Spain,840,2,0.8,0.8,20,0,0.5438709861802417,0.4497701006223136,0.7830823855876249,1.7767234723901801
Spain,840,2,0.8,0.8,20,3,0.5374804794888686,0.4389586458683978,0.783214562614569,1.7596536879718354
Spain,840,2,0.8,0.8,40,-3,0.5696052270965455,0.3521438741269488,0.7846397774047772,1.7063888786282715
Spain,840,2,0.8,0.8,40,0,0.5681100441361906,0.34762629944063744,0.784696367240754,1.7004327108175818
Spain,840,2,0.8,0.8,40,3,0.5620894497970476,0.33088725742226244,0.7848210312412817,1.6777977384605918
Spain,840,2,0.8,0.8,200,-3,0.5703382102247665,0.35149506692427485,0.7847543534177968,1.7065876305668382
Spain,840,2,0.8,0.8,200,0,0.5688410092861387,0.3469755224607713,0.7848104815752868,1.7006270133221968
Spain,840,2,0.8,0.8,200,3,0.5628125085216455,0.33022708376757204,0.7849336016118698,1.6779731939010873
Spain,840,4,0.2,0.4,20,-3,0.5525599634327848,0.45608386956808306,0.69819459437247,1.706838427373338
Spain,840,4,0.2,0.4,20,0,0.5513008178912004,0.452659553465782,0.6982217232773599,1.7021820946343422
Spain,840,4,0.2,0.4,20,3,0.545765794835135,0.4397803087957284,0.6983041882623532,1.6838502918932166
Spain,840,4,0.2,0.4,40,-3,0.5849490520295252,0.3550504729381693,0.6984097763237579,1.6384093012914525
Spain,840,4,0.2,0.4,40,0,0.5838361359883326,0.3502819502285423,0.69843362757511,1.632551713791985
Spain,840,4,0.2,0.4,40,3,0.5787363589913909,0.3311753583492543,0.6985063573081548,1.6084180746488
Spain,840,4,0.2,0.4,200,-3,0.5861748987232399,0.3543071470959756,0.6984253563280873,1.638907402147303
Spain,840,4,0.2,0.4,200,0,0.5850594970453342,0.34953784987630343,0.6984492024922694,1.633046549413907
Spain,840,4,0.2,0.4,200,3,0.5799478581324077,0.33042450277610963,0.6985219221228451,1.6088942830313624
Spain,840,4,0.2,0.6,20,-3,0.4676191203502578,0.35338740266699453,0.7229068829192852,1.5439134059365376
Spain,840,4,0.2,0.6,20,0,0.4658997540273171,0.34901022084776606,0.7230104643538245,1.5379204392289076
Spain,840,4,0.2,0.6,20,3,0.4591733110990475,0.33713296599095927,0.7233166254434763,1.519622902533483
Spain,840,4,0.2,0.6,40,-3,0.48828373937592906,0.13409628976911095,0.7234743740951777,1.3458544032402178
Spain,840,4,0.2,0.6,40,0,0.48668556470108126,0.12758936446853525,0.7235166215216082,1.3377915506912248
Spain,840,4,0.2,0.6,40,3,0.48033772285895393,0.110176449217787,0.7237727476864456,1.3142869197631866
Spain,840,4,0.2,0.6,200,-3,0.48904353159463276,0.13203454628073344,0.7235090270004659,1.3445871048758322
Spain,840,4,0.2,0.6,200,0,0.4874391966484744,0.1255576646503427,0.7235507601700344,1.3365476214688514
Spain,840,4,0.2,0.6,200,3,0.48106826053121793,0.10822155823679941,0.7238051788826273,1.3130949976506447
Spain,840,4,0.2,0.8,20,-3,0.48261214600058155,0.34176634504186537,0.7357737618346405,1.5601522528770875
Spain,840,4,0.2,0.8,20,0,0.4807964953666944,0.33787263248856114,0.736313359108563,1.5549824869638185
Spain,840,4,0.2,0.8,20,3,0.47545687281206195,0.32856782790548617,0.7375762250398316,1.5416009257573795
Spain,840,4,0.2,0.8,40,-3,0.49970514964315427,0.06896165580179411,0.7372374660950914,1.3059042715400397
Spain,840,4,0.2,0.8,40,0,0.49778700570585316,0.06461506816063231,0.7374633594935235,1.2998654333600088
Spain,840,4,0.2,0.8,40,3,0.4909452661018373,0.05590949795904194,0.7390896638630494,1.2859444279239287
Spain,840,4,0.2,0.8,200,-3,0.5001559247540971,0.06632454264496945,0.7373001447568326,1.303780612155899
Spain,840,4,0.2,0.8,200,0,0.4982355310783944,0.06205205453791118,0.7375248617515082,1.2978124473678139
Spain,840,4,0.2,0.8,200,3,0.4913865100369213,0.05352704161196431,0.739147926592593,1.2840614782414788
Spain,840,4,0.5,0.4,20,-3,0.6140850428094752,0.4896775863383601,0.7246288816566937,1.828391510804529
Spain,840,4,0.5,0.4,20,0,0.6131058974904164,0.48688182174717604,0.724660795965601,1.8246485152031933
Spain,840,4,0.5,0.4,20,3,0.6083907855834535,0.47544644728522123,0.7247501750265243,1.8085874078951991
Spain,840,4,0.5,0.4,40,-3,0.6445922929842538,0.41164476690901597,0.7253713145608023,1.781608374454072
Spain,840,4,0.5,0.4,40,0,0.6437419865858705,0.4079348228755851,0.7253988897428347,1.7770756992042902
Spain,840,4,0.5,0.4,40,3,0.6394279220265281,0.3915963504348147,0.7254768343050636,1.7565011067664065
Spain,840,4,0.5,0.4,200,-3,0.6457439694994335,0.4112537258648235,0.7254029745093137,1.7824006698735708
Spain,840,4,0.5,0.4,200,0,0.6448914710097393,0.40754214676573075,0.7254304933906428,1.7778641111661129
Spain,840,4,0.5,0.4,200,3,0.6405671796382171,0.3911955619023522,0.7255082541109138,1.7572709956514831
Spain,840,4,0.5,0.6,20,-3,0.541943125278196,0.40793913992171754,0.7497270706944754,1.699609335894389
Spain,840,4,0.5,0.6,20,0,0.5403838724772972,0.40334408828159857,0.7498364147202219,1.6935643754791176
Spain,840,4,0.5,0.6,20,3,0.5339461264514946,0.3889215108752814,0.7501532331478237,1.6730208704745997
Spain,840,4,0.5,0.6,40,-3,0.5691433232080392,0.2516673908871459,0.7510463298974599,1.571857043992645
Spain,840,4,0.5,0.6,40,0,0.5677196221796367,0.2441232680308745,0.7511455592336803,1.5629884494441915
Spain,840,4,0.5,0.6,40,3,0.5617053741717598,0.220028399381001,0.751437141516628,1.5331709150693889
Spain,840,4,0.5,0.6,200,-3,0.5701105392311026,0.2502231035363176,0.7511245318711072,1.5714581746385274
Spain,840,4,0.5,0.6,200,0,0.5686838444426242,0.24268797989612592,0.7512235320830858,1.562595356421836
Spain,840,4,0.5,0.6,200,3,0.5626568885953375,0.21861244066684823,0.7515143555667838,1.5327836848289695
Spain,840,4,0.5,0.8,20,-3,0.5185200101868576,0.36682536173439334,0.7677066702060825,1.6530520421273334
Spain,840,4,0.5,0.8,20,0,0.5166597599753572,0.36212818064283203,0.7678837189509093,1.6466716595690984
Spain,840,4,0.5,0.8,20,3,0.5094103865662813,0.3495671281707484,0.768368959744155,1.6273464744811847
Spain,840,4,0.5,0.8,40,-3,0.5414212000125788,0.13773981627227572,0.7694811753046652,1.4486421915895198
Spain,840,4,0.5,0.8,40,0,0.5396761016094884,0.13019457685477798,0.7696463806157143,1.4395170590799808
Spain,840,4,0.5,0.8,40,3,0.5327917920644006,0.11100134172095194,0.7701074846586373,1.41390061844399
Spain,840,4,0.5,0.8,200,-3,0.542152428357242,0.13546278373076326,0.7695999004227352,1.4472151125107404
Spain,840,4,0.5,0.8,200,0,0.5404040969757451,0.12796144415578148,0.7697644888610436,1.4381300299925703
Spain,840,4,0.5,0.8,200,3,0.533507361502781,0.10887834402369899,0.7702235088480761,1.412609214374556
Spain,840,4,0.8,0.4,20,-3,0.6543936375246159,0.5107746757938046,0.7435765766246372,1.9087448899430577
Spain,840,4,0.8,0.4,20,0,0.6535800135555198,0.5084150197270475,0.7436099109961772,1.9056049442787444
Spain,840,4,0.8,0.4,20,3,0.6493548515632984,0.49812801895955855,0.7437011265346789,1.891183997057536
Spain,840,4,0.8,0.4,40,-3,0.6838981802495591,0.4455671120649334,0.7447436185656771,1.8742089108801694
Spain,840,4,0.8,0.4,40,0,0.6832045419801235,0.44255675238486525,0.744771259374164,1.8705325537391526
Spain,840,4,0.8,0.4,40,3,0.679367734406691,0.42827771318850305,0.7448480863435423,1.8524935339387363
Spain,840,4,0.8,0.4,200,-3,0.6849872382640759,0.44542492391725624,0.7447846621669202,1.8751968243482522
Spain,840,4,0.8,0.4,200,0,0.6842915374016304,0.4424124876084703,0.744812204427303,1.871516229437404
Spain,840,4,0.8,0.4,200,3,0.6804453904615239,0.42812443228750824,0.7448887029153974,1.8534585256644296
Spain,840,4,0.8,0.6,20,-3,0.6041962737739011,0.45334636354303687,0.7694096229595127,1.8269522602764505
Spain,840,4,0.8,0.6,20,0,0.6029471522727013,0.4492344935976703,0.7695044637691444,1.821686109639516
Spain,840,4,0.8,0.6,20,3,0.5973968990725915,0.4349977224456127,0.7697788527875896,1.802173474305794
Spain,840,4,0.8,0.6,40,-3,0.6312228041346174,0.3398702974289871,0.7710239673034732,1.7421170688670777
Spain,840,4,0.8,0.6,40,0,0.6301132941281661,0.3333632744399198,0.7711066600984221,1.7345832286665082
Spain,840,4,0.8,0.6,40,3,0.6250179627924217,0.3100981411371693,0.7713503102050376,1.7064664141346286
Spain,840,4,0.8,0.6,200,-3,0.6321843087353606,0.33892146035437104,0.7711063316323754,1.742212100722107
Spain,840,4,0.8,0.6,200,0,0.6310725891862676,0.33241604553880183,0.7711887326901357,1.7346773674152052
Spain,840,4,0.8,0.6,200,3,0.625967585451589,0.30915045488834364,0.771431404306737,1.7065494446466696
Spain,840,4,0.8,0.8,20,-3,0.5785808410834581,0.4102538335600866,0.7852527852345657,1.7740874598781105
Spain,840,4,0.8,0.8,20,0,0.5770326591388936,0.4052870610217345,0.7853954445513195,1.7677151647119476
Spain,840,4,0.8,0.8,20,3,0.5706168918020708,0.3904087767228669,0.785793447192835,1.7468191157177726
Spain,840,4,0.8,0.8,40,-3,0.6035673263071012,0.24096897641334944,0.7872579423679351,1.6317942450883858
Spain,840,4,0.8,0.8,40,0,0.6021610384856498,0.23194227813482507,0.7873864911392033,1.6214898077596782
Spain,840,4,0.8,0.8,40,3,0.596213193833586,0.20530796595452078,0.7877534689685525,1.5892746287566593
Spain,840,4,0.8,0.8,200,-3,0.6043983409596385,0.23929825344422773,0.7873793170334926,1.631075911437359
Spain,840,4,0.8,0.8,200,0,0.6029897307942019,0.23028811566698762,0.7875073152204862,1.6207851616816757
Spain,840,4,0.8,0.8,200,3,0.5970323127141695,0.20369370181796637,0.7878724395202493,1.5885984540523852
